case_id,ticker,company_name,announcement_date,filing_date,filing_type,accession_number,source_url,possible_signal_type,keyword_hits,excerpt_if_available,confidence,recommended_status
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-05-04,10-Q,0000950170-22-007395,https://www.sec.gov/Archives/edgar/data/1629137/000095017022007395/0000950170-22-007395-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-05-04,8-K,0001171843-22-003218,https://www.sec.gov/Archives/edgar/data/1629137/000117184322003218/0001171843-22-003218-index.htm,rofr_rofn,rofr,"*O$48B1U%RI! B\#M0-C$#1O Q+FI9]@0;6>F,Q M+5)2:(CB !U !8+:'4:DN^R,R,%'BX+YB%W2+)A(3NF""&[G-&A,%1H254R>9 MIFH6HP#!E#OOQA>[L""WA A2QU.%BXTHTOIIUJNBE!=80H""%U;LMZ828Q.(A( MRPC,(ROFR*DX3\,%S1(H #HC]'/!;2769Y]):,EHO[:L3!S!$T!=Y.4@=D'4 M2\_H /M%G C;:]+K2/@A!%( =@!4I/*&:Z_U%G,!&PC[7 M^0N1+>;J]0MT;B\8GE=L#"":1D$UKLTA5A/X6628.8>F@LQ6QH?PKIS@H970+ MT52&'L3M.:U6BR)#EV/!JOXNCUH*X 6FWR; L@CCE!J;AB)$&5E.+8'#BN",LOW,POSSIBLE_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-05-12,8-K,0001171843-22-003619,https://www.sec.gov/Archives/edgar/data/1629137/000117184322003619/0001171843-22-003619-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-06-06,8-K,0001171843-22-004158,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004158/0001171843-22-004158-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-06-10,8-K,0001171843-22-004285,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004285/0001171843-22-004285-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-06-13,8-K,0001171843-22-004316,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004316/0001171843-22-004316-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-06-15,8-K,0001193125-22-174742,https://www.sec.gov/Archives/edgar/data/1629137/000119312522174742/0001193125-22-174742-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-06-29,8-K,0001171843-22-004591,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004591/0001171843-22-004591-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-07-14,8-K,0001171843-22-004853,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004853/0001171843-22-004853-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0053-ACQUIRED-GBT,GBT,Global Blood Therapeutics Inc.,2022-08-08,2022-07-26,8-K,0001171843-22-004988,https://www.sec.gov/Archives/edgar/data/1629137/000117184322004988/0001171843-22-004988-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-07-20,8-K,0001193125-21-219763,https://www.sec.gov/Archives/edgar/data/1623715/000119312521219763/0001193125-21-219763-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-07-21,SC 13D,0001193125-21-220705,https://www.sec.gov/Archives/edgar/data/1623715/000119312521220705/0001193125-21-220705-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-07-26,8-K,0001193125-21-224417,https://www.sec.gov/Archives/edgar/data/1623715/000119312521224417/0001193125-21-224417-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-07-30,SC 13D,0001193125-21-231566,https://www.sec.gov/Archives/edgar/data/1623715/000119312521231566/0001193125-21-231566-index.htm,strategic_alternatives,strategic alternatives,"on, including, without limitation, engaging advisors, including legal, financial, regulatory, technical and/or industry advisors, to assist in any review, and evaluating strategic alternatives as they may become available. Such discussions and other actions may relate to various alternative courses of action, including, without limitation, those related to an extraordinary corporate transaction (including, bu",LOW,POSSIBLE_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-08-19,10-Q,0000950170-21-001529,https://www.sec.gov/Archives/edgar/data/1623715/000095017021001529/0000950170-21-001529-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-08-19,8-K,0001193125-21-251500,https://www.sec.gov/Archives/edgar/data/1623715/000119312521251500/0001193125-21-251500-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-09-30,8-K,0001193125-21-288059,https://www.sec.gov/Archives/edgar/data/1623715/000119312521288059/0001193125-21-288059-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-11-10,10-Q,0000950170-21-004137,https://www.sec.gov/Archives/edgar/data/1623715/000095017021004137/0000950170-21-004137-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-11-10,8-K,0001193125-21-326018,https://www.sec.gov/Archives/edgar/data/1623715/000119312521326018/0001193125-21-326018-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-11-19,8-K,0001193125-21-335168,https://www.sec.gov/Archives/edgar/data/1623715/000119312521335168/0001193125-21-335168-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2021-12-13,8-K,0001193125-21-354707,https://www.sec.gov/Archives/edgar/data/1623715/000119312521354707/0001193125-21-354707-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-01-12,8-K,0001193125-22-007694,https://www.sec.gov/Archives/edgar/data/1623715/000119312522007694/0001193125-22-007694-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-03-23,8-K,0001193125-22-082765,https://www.sec.gov/Archives/edgar/data/1623715/000119312522082765/0001193125-22-082765-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-03-24,10-K,0000950170-22-004569,https://www.sec.gov/Archives/edgar/data/1623715/000095017022004569/0000950170-22-004569-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-03-24,8-K,0001193125-22-083920,https://www.sec.gov/Archives/edgar/data/1623715/000119312522083920/0001193125-22-083920-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-04-01,SC 13D/A,0001193125-22-093864,https://www.sec.gov/Archives/edgar/data/1623715/000119312522093864/0001193125-22-093864-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-04-19,DEF 14A,0001193125-22-108616,https://www.sec.gov/Archives/edgar/data/1623715/000119312522108616/0001193125-22-108616-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-05-03,8-K,0001193125-22-137806,https://www.sec.gov/Archives/edgar/data/1623715/000119312522137806/0001193125-22-137806-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-05-09,8-K,0001193125-22-144483,https://www.sec.gov/Archives/edgar/data/1623715/000119312522144483/0001193125-22-144483-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-05-12,10-Q,0000950170-22-009736,https://www.sec.gov/Archives/edgar/data/1623715/000095017022009736/0000950170-22-009736-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-05-12,8-K,0000950170-22-009510,https://www.sec.gov/Archives/edgar/data/1623715/000095017022009510/0000950170-22-009510-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-05-12,8-K,0000950170-22-009700,https://www.sec.gov/Archives/edgar/data/1623715/000095017022009700/0000950170-22-009700-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-06-06,8-K,0001193125-22-167939,https://www.sec.gov/Archives/edgar/data/1623715/000119312522167939/0001193125-22-167939-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-06-10,8-K,0001193125-22-171424,https://www.sec.gov/Archives/edgar/data/1623715/000119312522171424/0001193125-22-171424-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-06-13,8-K,0001193125-22-172359,https://www.sec.gov/Archives/edgar/data/1623715/000119312522172359/0001193125-22-172359-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-08-12,10-Q,0000950170-22-017134,https://www.sec.gov/Archives/edgar/data/1623715/000095017022017134/0000950170-22-017134-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-08-12,8-K,0000950170-22-017129,https://www.sec.gov/Archives/edgar/data/1623715/000095017022017129/0000950170-22-017129-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-08-18,8-K,0001193125-22-224220,https://www.sec.gov/Archives/edgar/data/1623715/000119312522224220/0001193125-22-224220-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-09-01,8-K,0001193125-22-236497,https://www.sec.gov/Archives/edgar/data/1623715/000119312522236497/0001193125-22-236497-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-11-09,10-Q,0000950170-22-023883,https://www.sec.gov/Archives/edgar/data/1623715/000095017022023883/0000950170-22-023883-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-11-09,8-K,0000950170-22-023860,https://www.sec.gov/Archives/edgar/data/1623715/000095017022023860/0000950170-22-023860-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0054-ACQUIRED-IMGO,IMGO,Imago BioSciences Inc.,2022-11-21,2022-11-14,SC 13D/A,0001193125-22-284633,https://www.sec.gov/Archives/edgar/data/1623715/000119312522284633/0001193125-22-284633-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-05-24,SC 13D/A,0001193125-21-170910,https://www.sec.gov/Archives/edgar/data/1720725/000119312521170910/0001193125-21-170910-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-06-03,8-K,0001720725-21-000050,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000050/0001720725-21-000050-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-06-10,8-K,0001720725-21-000056,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000056/0001720725-21-000056-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-07-01,8-K,0001193125-21-205491,https://www.sec.gov/Archives/edgar/data/1720725/000119312521205491/0001193125-21-205491-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-08-02,8-K,0001720725-21-000062,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000062/0001720725-21-000062-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-08-05,10-Q,0001720725-21-000075,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000075/0001720725-21-000075-index.htm,rofr_rofn|sale_process,right of first negotiation|sale of the company,"he License Agreement. Subject to certain limitations, the Company may not commercialize any nAChR agonist in the Field in the Territory, without first offering Ji Xing a right of first negotiation for such product in the Territory. The Company has also granted Ji Xing a right of first negotiation to expand indications or uses of OC-01 (varenicline) or OC-02 (simpinicline) in the Territory. The Company will receiv",LOW,POSSIBLE_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-08-05,8-K,0001720725-21-000073,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000073/0001720725-21-000073-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-10-18,8-K,0001720725-21-000081,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000081/0001720725-21-000081-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-10-19,8-K,0001720725-21-000084,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000084/0001720725-21-000084-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-10-27,SC 13D/A,0001193125-21-309377,https://www.sec.gov/Archives/edgar/data/1720725/000119312521309377/0001193125-21-309377-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-11-04,10-Q,0001720725-21-000095,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000095/0001720725-21-000095-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2021-11-04,8-K,0001720725-21-000091,https://www.sec.gov/Archives/edgar/data/1720725/000172072521000091/0001720725-21-000091-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-01-13,8-K,0001720725-22-000004,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000004/0001720725-22-000004-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-01-13,SC 13D/A,0001193125-22-008709,https://www.sec.gov/Archives/edgar/data/1720725/000119312522008709/0001193125-22-008709-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-02-24,10-K,0001720725-22-000028,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000028/0001720725-22-000028-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-02-24,8-K,0001720725-22-000026,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000026/0001720725-22-000026-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-03-18,8-K,0001720725-22-000032,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000032/0001720725-22-000032-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-04-22,DEF 14A,0001720725-22-000036,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000036/0001720725-22-000036-index.htm,retained_advisor,financial advisor,"Ozawa were paid to Versant Venture Management, LLC. (7) Mr. Santel joined the Board of Directors effective July 30, 2021. (8) Fees earned by Mr. Tsai were paid to Invus Financial Advisors, LLC. 25 We also reimburse our non-employee directors for their reasonable out-of-pocket costs and travel expenses in connection with their attendance at Board and committee meetings. Outside Director Compensation Poli",LOW,POSSIBLE_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-05-05,10-Q,0001720725-22-000048,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000048/0001720725-22-000048-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-05-05,8-K,0001720725-22-000046,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000046/0001720725-22-000046-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-06-08,8-K,0001720725-22-000054,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000054/0001720725-22-000054-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-06-28,8-K,0001720725-22-000057,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000057/0001720725-22-000057-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-07-12,8-K,0001720725-22-000059,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000059/0001720725-22-000059-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-08-11,10-Q,0001720725-22-000072,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000072/0001720725-22-000072-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-08-11,8-K,0001720725-22-000071,https://www.sec.gov/Archives/edgar/data/1720725/000172072522000071/0001720725-22-000071-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0055-ACQUIRED-OYST,OYST,Oyster Point Pharma Inc.,2022-11-08,2022-11-07,8-K,0001193125-22-278560,https://www.sec.gov/Archives/edgar/data/1720725/000119312522278560/0001193125-22-278560-index.htm,acquisition_proposal,acquisition proposal,"ding: the risk that the proposed acquisition of Oyster Point Pharma Inc. (“OP”) by Viatris Inc. (“Parent”) may not be completed; the possibility that competing offers or acquisition proposals for OP will be made; the delay or failure of the tender offer conditions to be satisfied (or waived), including insufficient shares of OP common stock being tendered in the tender offer; the failure (or delay) to recei",LOW,POSSIBLE_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2020-11-05,10-Q,0001564590-20-050865,https://www.sec.gov/Archives/edgar/data/1290149/000156459020050865/0001564590-20-050865-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2020-11-05,8-K,0001564590-20-050848,https://www.sec.gov/Archives/edgar/data/1290149/000156459020050848/0001564590-20-050848-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2020-11-12,8-K,0001564590-20-053253,https://www.sec.gov/Archives/edgar/data/1290149/000156459020053253/0001564590-20-053253-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2020-12-18,8-K,0001564590-20-057533,https://www.sec.gov/Archives/edgar/data/1290149/000156459020057533/0001564590-20-057533-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2020-12-22,8-K,0001564590-20-057913,https://www.sec.gov/Archives/edgar/data/1290149/000156459020057913/0001564590-20-057913-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-02-12,8-K,0001193125-21-040112,https://www.sec.gov/Archives/edgar/data/1290149/000119312521040112/0001193125-21-040112-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-03-11,10-K,0001564590-21-012234,https://www.sec.gov/Archives/edgar/data/1290149/000156459021012234/0001564590-21-012234-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-03-11,8-K,0001564590-21-012233,https://www.sec.gov/Archives/edgar/data/1290149/000156459021012233/0001564590-21-012233-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-04-23,DEF 14A,0001193125-21-127784,https://www.sec.gov/Archives/edgar/data/1290149/000119312521127784/0001193125-21-127784-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-05-07,10-Q,0001564590-21-025303,https://www.sec.gov/Archives/edgar/data/1290149/000156459021025303/0001564590-21-025303-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-05-07,8-K,0001564590-21-025312,https://www.sec.gov/Archives/edgar/data/1290149/000156459021025312/0001564590-21-025312-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-06-03,8-K,0001193125-21-180623,https://www.sec.gov/Archives/edgar/data/1290149/000119312521180623/0001193125-21-180623-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-06-09,8-K,0001193125-21-186858,https://www.sec.gov/Archives/edgar/data/1290149/000119312521186858/0001193125-21-186858-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-08-05,10-Q,0001564590-21-041606,https://www.sec.gov/Archives/edgar/data/1290149/000156459021041606/0001564590-21-041606-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-08-05,8-K,0001193125-21-237697,https://www.sec.gov/Archives/edgar/data/1290149/000119312521237697/0001193125-21-237697-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-08-05,8-K,0001564590-21-041587,https://www.sec.gov/Archives/edgar/data/1290149/000156459021041587/0001564590-21-041587-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-09-13,8-K,0001564590-21-047653,https://www.sec.gov/Archives/edgar/data/1290149/000156459021047653/0001564590-21-047653-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-11-05,10-Q,0001564590-21-054732,https://www.sec.gov/Archives/edgar/data/1290149/000156459021054732/0001564590-21-054732-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-11-05,8-K,0001564590-21-054741,https://www.sec.gov/Archives/edgar/data/1290149/000156459021054741/0001564590-21-054741-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-11-05,SC 13D/A,0000905718-21-001442,https://www.sec.gov/Archives/edgar/data/1290149/000090571821001442/0000905718-21-001442-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0056-ACQUIRED-SRRA,SRRA,Sierra Oncology Inc.,2022-04-13,2021-11-05,SC 13D/A,0000947871-21-001146,https://www.sec.gov/Archives/edgar/data/1290149/000094787121001146/0000947871-21-001146-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
