candidate_id,ticker,company_name,likely_outcome_type,likely_outcome_year,outcome_source_hint,outcome_edgar_query,prior_process_signal_query,prior_13d_query,prior_rofr_exhibit_query,proxy_or_s4_query,verification_status,priority,reason_for_inclusion,notes
RHC-0115-FAILED_REVIEW-VNDA,VNDA,Vanda Pharmaceuticals Inc.,FAILED_REVIEW,VERI,Existing cases_seed row VNDA-2021-001; verify from primary filing before use.,https://efts.sec.gov/LATEST/search-index?q=VNDA+%22Vanda+Pharmaceuticals+Inc.%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VNDA+%22Vanda+Pharmaceuticals+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VNDA+%22Vanda+Pharmaceuticals+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VNDA+%22Vanda+Pharmaceuticals+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VNDA+%22Vanda+Pharmaceuticals+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,CANDIDATE,MED,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Imported from cases_seed.csv as CANDIDATE only; do not promote without source_evidence and price windows.
RHC-0116-WIND_DOWN-OTIC,OTIC,Otonomy,WIND_DOWN,2021,EDGAR wind-down announcement 2021; OTO-104 ear disease; failed pipeline,https://efts.sec.gov/LATEST/search-index?q=OTIC+%22Otonomy%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OTIC+%22Otonomy%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OTIC+%22Otonomy%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OTIC+%22Otonomy%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OTIC+%22Otonomy%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,MED,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Small ear disease biotech wound down after pipeline failures. Confirm exact dates.
RHC-0117-WIND_DOWN-AGTC,AGTC,Applied Genetic Technologies,WIND_DOWN,2022,EDGAR wind-down 2022; gene therapy eye diseases; pipeline failures,https://efts.sec.gov/LATEST/search-index?q=AGTC+%22Applied+Genetic+Technologies%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2022-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=AGTC+%22Applied+Genetic+Technologies%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=AGTC+%22Applied+Genetic+Technologies%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=AGTC+%22Applied+Genetic+Technologies%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=AGTC+%22Applied+Genetic+Technologies%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,CANDIDATE,MED,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Gene therapy company. Wind-down 2022 after ophthalmology trials failed.
RHC-0118-WIND_DOWN-AVRO,AVRO,AVROBIO,WIND_DOWN,2023,EDGAR wind-down or SA 2023; gene therapy Fabry disease; check,https://efts.sec.gov/LATEST/search-index?q=AVRO+%22AVROBIO%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=AVRO+%22AVROBIO%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=AVRO+%22AVROBIO%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=AVRO+%22AVROBIO%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=AVRO+%22AVROBIO%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Gene therapy. Had pipeline and funding issues. Check for SA or wind-down announcement.
RHC-0119-WIND_DOWN-NLTX,NLTX,Neoleukin Therapeutics,WIND_DOWN,2023,EDGAR wind-down 2023; de novo protein design IL-2; failed pivot,https://efts.sec.gov/LATEST/search-index?q=NLTX+%22Neoleukin+Therapeutics%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=NLTX+%22Neoleukin+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=NLTX+%22Neoleukin+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=NLTX+%22Neoleukin+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=NLTX+%22Neoleukin+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Protein design startup. Wind-down after platform failed. Small cap.
RHC-0120-WIND_DOWN-SPPI,SPPI,Spectrum Pharmaceuticals,WIND_DOWN,2023,EDGAR wind-down/bankruptcy after commercial difficulties; belinostat apaziquone,https://efts.sec.gov/LATEST/search-index?q=SPPI+%22Spectrum+Pharmaceuticals%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SPPI+%22Spectrum+Pharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SPPI+%22Spectrum+Pharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SPPI+%22Spectrum+Pharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SPPI+%22Spectrum+Pharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Oncology specialty pharma. Wind-down after commercial failures. Confirm dates.
RHC-0121-BANKRUPTCY-MLNT,MLNT,Melinta Therapeutics,BANKRUPTCY,2019,EDGAR bankruptcy filing early 2019; antibiotics; distressed after Rempex acquisition,https://efts.sec.gov/LATEST/search-index?q=MLNT+%22Melinta+Therapeutics%22+%22chapter+11%22+%22voluntary+petition%22&forms=8-K&dateRange=custom&startdt=2019-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=MLNT+%22Melinta+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=MLNT+%22Melinta+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=MLNT+%22Melinta+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,https://efts.sec.gov/LATEST/search-index?q=MLNT+%22Melinta+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2016-01-01&enddt=2019-12-31,CANDIDATE,MED,Likely resolved historical BANKRUPTCY outcome; mine backward for pre-outcome process signals.,Antibiotic developer that went bankrupt after failed commercial launch. Good bankruptcy/false-positive case.
RHC-0122-BANKRUPTCY-NVTA,NVTA,Invitae,BANKRUPTCY,2024,EDGAR bankruptcy filing 2024; genetic testing; over range before decline,https://efts.sec.gov/LATEST/search-index?q=NVTA+%22Invitae%22+%22chapter+11%22+%22voluntary+petition%22&forms=8-K&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=NVTA+%22Invitae%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=NVTA+%22Invitae%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=NVTA+%22Invitae%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=NVTA+%22Invitae%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,MED,Likely resolved historical BANKRUPTCY outcome; mine backward for pre-outcome process signals.,Genetic testing — not pure drug biotech. Include as reference. Bankrupt 2024 after massive cash burn.
RHC-0123-REVERSE_MERGER-MGTA,MGTA,Magenta Therapeutics Inc.,REVERSE_MERGER,2023,Existing cases_seed row MGTA-2022-001; verify from primary filing before use.,https://efts.sec.gov/LATEST/search-index?q=MGTA+%22Magenta+Therapeutics+Inc.%22+%22reverse+merger%22+%22strategic+alternatives%22&forms=8-K%2CS-4%2C424B3%2CDEFM14A%2CDEF+14A&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGTA+%22Magenta+Therapeutics+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGTA+%22Magenta+Therapeutics+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGTA+%22Magenta+Therapeutics+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGTA+%22Magenta+Therapeutics+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical REVERSE_MERGER outcome; mine backward for pre-outcome process signals.,Imported from cases_seed.csv as CANDIDATE only; do not promote without source_evidence and price windows.
RHC-0124-REVERSE_MERGER-TCRR,TCRR,TCR2 Therapeutics Inc.,REVERSE_MERGER,2023,Allogene/TCR2 stock transaction candidate; verify structure with S-4/proxy.,https://efts.sec.gov/LATEST/search-index?q=TCRR+%22TCR2+Therapeutics+Inc.%22+%22reverse+merger%22+%22strategic+alternatives%22&forms=8-K%2CS-4%2C424B3%2CDEFM14A%2CDEF+14A&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=TCRR+%22TCR2+Therapeutics+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=TCRR+%22TCR2+Therapeutics+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=TCRR+%22TCR2+Therapeutics+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=TCRR+%22TCR2+Therapeutics+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical REVERSE_MERGER outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0125-REVERSE_MERGER-SURF,SURF,Surface Oncology Inc.,REVERSE_MERGER,VERI,Existing cases_seed row SURF-2022-001; verify from primary filing before use.,https://efts.sec.gov/LATEST/search-index?q=SURF+%22Surface+Oncology+Inc.%22+%22reverse+merger%22+%22strategic+alternatives%22&forms=8-K%2CS-4%2C424B3%2CDEFM14A%2CDEF+14A&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SURF+%22Surface+Oncology+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SURF+%22Surface+Oncology+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SURF+%22Surface+Oncology+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SURF+%22Surface+Oncology+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2024-12-31,CANDIDATE,MED,Likely resolved historical REVERSE_MERGER outcome; mine backward for pre-outcome process signals.,Imported from cases_seed.csv as CANDIDATE only; do not promote without source_evidence and price windows.
RHC-0126-ASSET_SALE-MACK,MACK,Merrimack Pharmaceuticals,ASSET_SALE,2017,EDGAR 8-K Ipsen deal 2017; ONIVYDE sold for ~$575M; company retained remainder,https://efts.sec.gov/LATEST/search-index?q=MACK+%22Merrimack+Pharmaceuticals%22+%22asset+purchase+agreement%22+%22sale%22&forms=8-K&dateRange=custom&startdt=2017-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=MACK+%22Merrimack+Pharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=MACK+%22Merrimack+Pharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=MACK+%22Merrimack+Pharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,https://efts.sec.gov/LATEST/search-index?q=MACK+%22Merrimack+Pharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2015-01-01&enddt=2017-12-31,CANDIDATE,MED,Likely resolved historical ASSET_SALE outcome; mine backward for pre-outcome process signals.,Partial asset sale. Company continued with remaining pipeline. Earlier cycle 2017.
RHC-0127-CAPITAL_RAISE_AFTER_PROCESS-MGNX,MGNX,MacroGenics,CAPITAL_RAISE_AFTER_PROCESS,2023,EDGAR capital raise after pipeline setbacks; margetuximab and other assets; check for SA then raise,https://efts.sec.gov/LATEST/search-index?q=MGNX+%22MacroGenics%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGNX+%22MacroGenics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGNX+%22MacroGenics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGNX+%22MacroGenics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=MGNX+%22MacroGenics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,MED,Likely resolved historical CAPITAL_RAISE_AFTER_PROCESS outcome; mine backward for pre-outcome process signals.,Antibody company. Had major pipeline setbacks. Check for SA followed by equity raise pattern.
RHC-0128-ACTIVIST_NO_DEAL-ARCA,ARCA,ARCA Biopharma,ACTIVIST_NO_DEAL,2020,EDGAR SC 13D or proxy; multiple activists; limited deal success,https://efts.sec.gov/LATEST/search-index?q=ARCA+%22ARCA+Biopharma%22+%22Item+4%22+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA%2CDEF+14A&dateRange=custom&startdt=2020-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=ARCA+%22ARCA+Biopharma%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=ARCA+%22ARCA+Biopharma%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=ARCA+%22ARCA+Biopharma%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=ARCA+%22ARCA+Biopharma%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,CANDIDATE,MED,Likely resolved historical ACTIVIST_NO_DEAL outcome; mine backward for pre-outcome process signals.,Small cardiovascular biotech. Had complex activist situations. Check for sale-pressure language.
RHC-0129-ACTIVIST_NO_DEAL-PTCT,PTCT,PTC Therapeutics,ACTIVIST_NO_DEAL,2021,EDGAR SC 13D activist filing; activist pressure; no acquisition; company still operating,https://efts.sec.gov/LATEST/search-index?q=PTCT+%22PTC+Therapeutics%22+%22Item+4%22+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA%2CDEF+14A&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=PTCT+%22PTC+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=PTCT+%22PTC+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=PTCT+%22PTC+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=PTCT+%22PTC+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,MED,Likely resolved historical ACTIVIST_NO_DEAL outcome; mine backward for pre-outcome process signals.,RNA biology company. Check for 13D activist and Item 4.
RHC-0130-ACQUIRED-MDCO,MDCO,The Medicines Company,ACQUIRED,2020,EDGAR 8-K Novartis deal 2020; ~$9.7B; inclisiran; above range,https://efts.sec.gov/LATEST/search-index?q=MDCO+%22The+Medicines+Company%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2020-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDCO+%22The+Medicines+Company%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDCO+%22The+Medicines+Company%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDCO+%22The+Medicines+Company%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDCO+%22The+Medicines+Company%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Well over $1.5B range. Include as reference for SA_AFFIRM → large-pharma deal pattern.
